"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER","additive","latentmean","latentsd"
"Liberia",1981,398,450,1,1,1,1,0,2,0,6,-0.531570532631672,0.200136809557608
"Liberia",1982,398,450,0,1,1,1,0,2,0,5,-0.562971949018414,0.179374177083265
"Liberia",1983,398,450,1,1,1,1,0,2,0,6,-0.498445866600602,0.171628422583921
"Liberia",1984,398,450,1,1,1,0,1,2,0,6,-0.432018149235193,0.168277732328499
"Liberia",1985,398,450,1,2,2,1,1,1,0,8,-0.334809922835766,0.168459902099954
"Liberia",1986,398,450,1,1,1,1,1,2,0,7,-0.347330062110688,0.168797766093585
"Liberia",1987,398,450,0,1,1,1,1,2,1,7,-0.380515435217858,0.169380917484381
"Liberia",1988,398,450,0,1,1,1,1,2,2,8,-0.395533223975479,0.17247518269909
"Liberia",1989,398,450,0,1,1,0,1,2,2,7,-0.429998847861425,0.172012912222673
"Liberia",1996,398,450,1,0,1,1,0,2,1,6,-0.406786468128294,0.171063918838692
"Liberia",1997,398,450,1,0,1,1,1,1,1,6,-0.365151188260591,0.170075737702971
"Liberia",1998,398,450,2,0,1,0,1,2,1,7,-0.331391109800418,0.178543912875915
"Liberia",1999,398,450,2,0,1,1,0,1,1,6,-0.337773747501095,0.181201433971551
"Liberia",2000,398,450,2,0,1,0,1,2,1,7,-0.336076882578281,0.182025464718573
"Liberia",2001,398,450,2,0,1,0,0,1,1,5,-0.371380581472932,0.182893725603062
"Liberia",2002,398,450,2,0,1,0,0,2,1,6,-0.316614346680864,0.182899213624359
"Liberia",2003,398,450,1,0,0,1,1,2,1,6,-0.200753783266042,0.17875483149807
"Liberia",2004,398,450,2,1,1,1,1,2,1,9,-0.0139412125715262,0.176203980187468
"Liberia",2005,398,450,2,1,2,2,1,1,1,10,0.142988897876415,0.176167768007313
"Liberia",2006,398,450,2,1,2,2,1,2,1,11,0.206086266002731,0.175833116329218
"Liberia",2007,398,450,1,2,1,2,2,2,1,11,0.1506614439473,0.17669664290049
"Liberia",2008,398,450,0,2,1,1,1,2,1,8,0.00124785520052383,0.181572716756337
"Liberia",2009,398,450,0,2,1,1,2,1,1,8,-0.0212559743709295,0.188627099465191
"Liberia",2010,398,450,1,2,1,1,2,2,1,10,0.0294530005313321,0.21152146831051
"Libya",1981,401,620,0,2,1,0,0,0,0,3,-1.20198197119972,0.23896280244233
"Libya",1982,401,620,0,2,0,0,0,1,0,3,-1.24756094975746,0.217117695237344
"Libya",1983,401,620,0,2,0,0,0,1,0,3,-1.28421916398937,0.210281147320364
"Libya",1984,401,620,0,2,0,0,0,0,0,2,-1.31043723723263,0.210985880372604
"Libya",1985,401,620,0,2,0,0,0,1,1,4,-1.28228507764704,0.208473909299318
"Libya",1986,401,620,0,2,0,0,0,0,1,3,-1.31145709591996,0.208883645353551
"Libya",1987,401,620,0,2,0,0,0,0,0,2,-1.35159489050696,0.210294067762418
"Libya",1988,401,620,0,2,0,0,0,0,1,3,-1.3430951887555,0.214409720081098
"Libya",1989,401,620,0,2,0,0,0,1,1,4,-1.35163762172855,0.214680405837956
"Libya",1990,401,620,0,2,0,0,0,0,0,2,-1.43111026557227,0.219096891660221
"Libya",1991,401,620,0,2,0,0,0,0,0,2,-1.48095443380782,0.222434972616932
"Libya",1992,401,620,0,2,0,0,0,0,0,2,-1.50913760964982,0.227581776835366
"Libya",1993,401,620,0,2,0,0,0,0,0,2,-1.52184434881873,0.226398419580823
"Libya",1994,401,620,0,2,0,0,0,0,0,2,-1.51789878997805,0.226025941407763
"Libya",1995,401,620,0,2,0,0,0,0,0,2,-1.49853774762441,0.224661336985274
"Libya",1996,401,620,0,2,0,0,0,1,1,4,-1.45770321405654,0.221562218949518
"Libya",1997,401,620,0,1,0,0,0,0,0,1,-1.50876265797618,0.220782491344871
"Libya",1998,401,620,0,1,0,0,0,1,0,2,-1.51492411054924,0.218929339708864
"Libya",1999,401,620,0,1,0,0,0,0,0,1,-1.53498541469584,0.220764707122582
"Libya",2000,401,620,0,2,0,0,0,0,0,2,-1.51311543484993,0.224611106382399
"Libya",2001,401,620,0,2,0,0,0,0,1,3,-1.47625241353939,0.224147397735642
"Libya",2002,401,620,0,2,0,0,0,0,0,2,-1.478259993445,0.222923829721227
"Libya",2003,401,620,0,2,0,0,0,0,0,2,-1.45930425761143,0.223297717012898
"Libya",2004,401,620,0,2,0,0,0,0,0,2,-1.41488243956427,0.219989583369873
"Libya",2005,401,620,0,2,1,0,0,0,0,3,-1.33658817490101,0.21439839970662
"Libya",2006,401,620,0,2,1,0,0,0,0,3,-1.29875688760379,0.212047604299282
"Libya",2007,401,620,0,0,2,0,0,1,0,3,-1.29302623668774,0.215659923141078
"Libya",2008,401,620,0,0,2,0,0,1,0,3,-1.32432603601003,0.225244213415598
"Libya",2009,401,620,0,0,1,0,0,0,0,1,-1.39289351421751,0.236153824356404
"Libya",2010,401,620,0,0,1,0,0,0,0,1,-1.42523670329153,0.262344502556353
"Liechtenstein",1991,404,223,NA,2,2,NA,NA,2,NA,NA,1.48832904933214,0.455062550456721
"Liechtenstein",1992,404,223,NA,2,2,NA,NA,2,NA,NA,1.52811928683829,0.438851284250455
"Liechtenstein",1993,404,223,NA,2,2,NA,NA,2,NA,NA,1.56128763185534,0.429622874198185
"Liechtenstein",1994,404,223,NA,2,2,NA,NA,2,NA,NA,1.58703564550556,0.420082921723777
"Liechtenstein",1995,404,223,NA,2,2,NA,NA,2,NA,NA,1.60730138156212,0.410429875643351
"Liechtenstein",1996,404,223,NA,2,2,NA,NA,2,NA,NA,1.618689090038,0.398484210710709
"Liechtenstein",1997,404,223,NA,2,2,NA,NA,2,NA,NA,1.62530571907113,0.386199952939841
"Liechtenstein",1998,404,223,NA,2,2,NA,NA,2,NA,NA,1.62523426306474,0.374843446453742
"Liechtenstein",1999,404,223,NA,2,2,NA,NA,2,NA,NA,1.61741084829681,0.35995828662282
"Liechtenstein",2000,404,223,NA,2,2,NA,NA,2,NA,NA,1.6019897988323,0.34323940847395
"Liechtenstein",2001,404,223,2,2,2,2,2,2,2,14,1.58204890029616,0.32122606777408
"Liechtenstein",2002,404,223,NA,2,2,NA,NA,2,NA,NA,1.52766267187031,0.306533878448457
"Liechtenstein",2003,404,223,2,2,2,2,2,2,2,14,1.46594195214431,0.2836691541088
"Liechtenstein",2004,404,223,2,2,2,2,2,2,1,13,1.35605067369397,0.267058045197701
"Liechtenstein",2005,404,223,2,2,2,2,2,1,1,12,1.2610798600235,0.257527239514787
"Liechtenstein",2006,404,223,1,2,2,2,2,2,1,12,1.22138469290687,0.253961089940737
"Liechtenstein",2007,404,223,2,2,2,2,2,2,1,13,1.30333266972456,0.264046492706507
"Liechtenstein",2008,404,223,2,2,2,2,2,2,2,14,1.38706196439584,0.275915416697588
"Liechtenstein",2009,404,223,2,2,2,2,2,2,1,13,1.41842403411608,0.296276468237624
"Liechtenstein",2010,404,223,2,2,2,2,2,2,2,14,1.46751829870993,0.325734925344489
"Lithuania",1982,407,368,NA,NA,NA,NA,NA,0,NA,NA,-1.71046531627885,0.35548822906046
"Lithuania",1983,407,368,NA,0,0,NA,NA,NA,NA,NA,-1.7516920599004,0.321611625306506
"Lithuania",1984,407,368,NA,0,0,NA,NA,0,NA,NA,-1.75433011578472,0.297038708508823
"Lithuania",1985,407,368,NA,0,0,NA,NA,0,NA,NA,-1.70554417060085,0.278803713920319
"Lithuania",1986,407,368,NA,0,0,NA,NA,0,NA,NA,-1.60281524559013,0.263904514217004
"Lithuania",1987,407,368,NA,0,0,NA,NA,0,NA,NA,-1.43109643207172,0.252480871746038
"Lithuania",1988,407,368,NA,0,0,NA,NA,0,NA,NA,-1.18209995283295,0.242838471439303
"Lithuania",1989,407,368,NA,1,0,NA,NA,2,NA,NA,-0.819024636765125,0.234937004004235
"Lithuania",1990,407,368,NA,2,0,NA,NA,2,NA,NA,-0.43279254720519,0.229350384544777
"Lithuania",1991,407,368,NA,2,2,NA,NA,2,NA,NA,-0.0406940986167538,0.215560025184134
"Lithuania",1992,407,368,1,2,2,2,2,2,1,12,0.259738700458048,0.18979635380282
"Lithuania",1993,407,368,1,2,2,1,1,2,2,11,0.418895596844412,0.184129229907025
"Lithuania",1994,407,368,2,2,2,2,2,1,2,13,0.644262820371525,0.190946430095004
"Lithuania",1995,407,368,1,2,2,2,2,2,2,13,0.741019458214498,0.195601358440813
"Lithuania",1996,407,368,2,2,2,2,2,1,2,13,0.805815360836067,0.198130504153358
"Lithuania",1997,407,368,1,2,2,2,2,1,2,12,0.786483249548615,0.196641532835088
"Lithuania",1998,407,368,2,2,2,2,2,1,2,13,0.806049863360972,0.198512654256077
"Lithuania",1999,407,368,1,2,2,2,2,2,2,13,0.743161914616985,0.195817540674738
"Lithuania",2000,407,368,1,2,2,2,2,1,1,11,0.650034570331038,0.189473441027152
"Lithuania",2001,407,368,1,2,2,2,2,1,2,12,0.617717143424325,0.188670846992967
"Lithuania",2002,407,368,1,2,2,2,2,2,1,12,0.574157135723652,0.185139252998257
"Lithuania",2003,407,368,1,2,2,2,2,1,1,11,0.512462023589741,0.182202620425956
"Lithuania",2004,407,368,1,2,2,2,2,2,1,12,0.46082104422781,0.180260020977799
"Lithuania",2005,407,368,1,2,2,1,2,1,1,10,0.347644911046766,0.177261849233879
"Lithuania",2006,407,368,1,2,2,1,2,2,1,11,0.279113740386904,0.174779524350497
"Lithuania",2007,407,368,1,2,2,1,1,2,1,10,0.16775920899324,0.174290932603882
"Lithuania",2008,407,368,0,2,2,1,0,2,1,8,0.0685569827529117,0.182009033129565
"Lithuania",2009,407,368,1,2,2,1,1,2,1,10,0.0986717531868881,0.183571335624025
"Lithuania",2010,407,368,1,2,2,1,1,2,1,10,0.110197851156635,0.203687096215035
"Luxembourg",1981,410,212,2,2,2,2,2,2,2,14,2.26126865468133,0.463369550031384
"Luxembourg",1982,410,212,2,2,2,2,2,2,2,14,2.3298355241654,0.451929551178719
"Luxembourg",1983,410,212,2,2,2,2,2,2,2,14,2.38490064970542,0.445362673752579
"Luxembourg",1984,410,212,2,2,2,2,2,2,2,14,2.43126144416181,0.440495043463079
"Luxembourg",1985,410,212,2,2,2,2,2,2,2,14,2.4693354532355,0.437822184393747
"Luxembourg",1986,410,212,2,2,2,2,2,2,2,14,2.50289298152089,0.436074646258881
"Luxembourg",1987,410,212,2,2,2,2,2,2,2,14,2.52778274680276,0.435065270162722
"Luxembourg",1988,410,212,2,2,2,2,2,2,2,14,2.54425342485234,0.434006775510738
"Luxembourg",1989,410,212,2,2,2,2,2,2,2,14,2.55407318252173,0.433537029306301
"Luxembourg",1990,410,212,2,2,2,2,2,2,2,14,2.56037307056455,0.430675505075658
"Luxembourg",1991,410,212,2,2,2,2,2,2,2,14,2.55920220391113,0.429335177675305
"Luxembourg",1992,410,212,2,2,2,2,2,2,2,14,2.55006362013287,0.428258442701033
"Luxembourg",1993,410,212,2,2,2,2,2,2,2,14,2.53840659851538,0.425421033425102
"Luxembourg",1994,410,212,2,2,2,2,2,2,2,14,2.51794859191087,0.423598416360362
"Luxembourg",1995,410,212,2,2,2,2,2,2,2,14,2.49393763052539,0.420309849563994
"Luxembourg",1996,410,212,2,2,2,2,2,2,2,14,2.46200543117393,0.414237823781553
"Luxembourg",1997,410,212,2,2,2,2,2,2,2,14,2.42189233346192,0.408910553843918
"Luxembourg",1998,410,212,2,2,2,2,2,2,2,14,2.37848054265586,0.402737303966182
"Luxembourg",1999,410,212,2,2,2,2,2,2,2,14,2.32074492260327,0.396141295148349
"Luxembourg",2000,410,212,2,2,2,2,2,2,2,14,2.25416414379339,0.391847201954554
"Luxembourg",2001,410,212,2,2,2,2,2,1,2,13,2.18225059468392,0.384572722917328
"Luxembourg",2002,410,212,2,2,2,2,2,2,2,14,2.1571370422516,0.378434816028479
"Luxembourg",2003,410,212,2,2,2,2,2,2,2,14,2.12146820862838,0.37249364266088
"Luxembourg",2004,410,212,2,2,2,2,2,2,2,14,2.07163158342417,0.369969549456726
"Luxembourg",2005,410,212,2,2,2,2,2,1,2,13,2.00951407286746,0.366102549719811
"Luxembourg",2006,410,212,2,2,2,2,2,2,2,14,1.98741824378982,0.36677096691045
"Luxembourg",2007,410,212,2,2,2,2,2,2,2,14,1.95080673571876,0.373335297541712
"Luxembourg",2008,410,212,2,2,2,2,2,2,2,14,1.89812677048283,0.3808829862823
"Luxembourg",2009,410,212,2,2,2,2,2,2,1,13,1.82106594451923,0.395159216313071
"Luxembourg",2010,410,212,2,2,2,2,2,2,1,13,1.78554146590939,0.420580007684558
"Macedonia",1992,413,343,NA,2,1,NA,NA,2,NA,NA,0.921718374603251,0.299524015733774
"Macedonia",1993,413,343,2,2,2,2,2,1,2,13,1.02419777753324,0.25902315113579
"Macedonia",1994,413,343,2,2,2,2,2,1,2,13,1.08955863429291,0.240652340514515
"Macedonia",1995,413,343,2,2,2,2,2,0,2,12,1.12367787808322,0.233356340338947
"Macedonia",1996,413,343,2,2,2,2,2,1,2,13,1.14231555478159,0.231089351858752
"Macedonia",1997,413,343,2,2,2,2,2,1,2,13,1.14340270412571,0.228214655664981
"Macedonia",1998,413,343,2,2,2,2,2,2,2,14,1.12618368653086,0.224362215483941
"Macedonia",1999,413,343,2,2,2,2,2,1,2,13,1.0263752255924,0.215385933289716
"Macedonia",2000,413,343,2,2,2,2,2,2,2,14,0.888620306933951,0.20437020245728
"Macedonia",2001,413,343,1,1,1,2,2,1,2,10,0.625921215609024,0.191182995264339
"Macedonia",2002,413,343,2,2,1,1,2,2,1,11,0.512085508555413,0.183924007915322
"Macedonia",2003,413,343,2,2,1,1,2,1,1,10,0.420359535286027,0.180566231898572
"Macedonia",2004,413,343,2,2,1,1,2,1,1,10,0.367711017451708,0.178601285319608
"Macedonia",2005,413,343,2,2,2,1,1,1,1,10,0.336913248726317,0.177724215405984
"Macedonia",2006,413,343,1,2,2,1,2,1,1,10,0.324406024692456,0.176361570683614
"Macedonia",2007,413,343,2,2,2,2,1,1,1,11,0.34618038261956,0.177319577470505
"Macedonia",2008,413,343,2,2,2,1,0,1,1,9,0.294227591938757,0.183720067862005
"Macedonia",2009,413,343,2,2,2,1,1,1,1,10,0.295717013536326,0.186161198268407
"Macedonia",2010,413,343,2,2,2,1,1,1,1,10,0.297022960822637,0.210144870509351
"Madagascar",1981,416,580,0,2,1,0,1,2,0,6,-0.561385484251784,0.199713331927452
"Madagascar",1982,416,580,0,2,1,0,1,2,1,7,-0.540489613905982,0.178325414347866
"Madagascar",1983,416,580,0,2,1,0,1,2,1,7,-0.532080926345739,0.174025426475884
"Madagascar",1984,416,580,0,2,1,0,1,2,0,6,-0.531482667926789,0.172638481946586
"Madagascar",1985,416,580,0,2,1,1,1,2,0,7,-0.47777668225826,0.172720832596218
"Madagascar",1986,416,580,0,2,1,1,2,2,0,8,-0.442700563592725,0.1762768257802
"Madagascar",1987,416,580,0,2,1,0,1,2,0,6,-0.47618570038421,0.173063575930645
"Madagascar",1988,416,580,0,1,1,1,0,2,1,6,-0.438154695345969,0.173054534413499
"Madagascar",1989,416,580,1,1,1,0,0,2,1,6,-0.303711551058272,0.172844335417895
"Madagascar",1990,416,580,1,2,2,1,1,2,1,10,-0.0410505835290867,0.171848582198231
"Madagascar",1991,416,580,1,2,1,2,0,2,2,10,0.140215417979533,0.177037319206009
"Madagascar",1992,416,580,2,2,2,2,1,2,2,13,0.336632373294841,0.178635468418449
"Madagascar",1993,416,580,2,1,1,1,2,2,1,10,0.346617944270655,0.177736388371423
"Madagascar",1994,416,580,2,1,1,2,1,2,1,10,0.374722516017594,0.178096406326515
"Madagascar",1995,416,580,2,1,1,1,1,2,1,9,0.444987031686001,0.181500399915657
"Madagascar",1996,416,580,2,2,2,2,2,2,1,13,0.674760810589461,0.188509378549846
"Madagascar",1997,416,580,2,2,2,2,2,2,1,13,0.785057436978869,0.196413478573043
"Madagascar",1998,416,580,2,2,2,2,2,2,2,14,0.810788609382539,0.19783183605089
"Madagascar",1999,416,580,2,2,2,1,2,2,1,12,0.695617647830734,0.191402462899627
"Madagascar",2000,416,580,1,2,2,1,2,2,2,12,0.563783571117623,0.185271518422432
"Madagascar",2001,416,580,2,2,2,1,2,1,1,11,0.445724318807731,0.180297876560844
"Madagascar",2002,416,580,1,2,2,0,2,2,1,10,0.28180792043097,0.177605089146647
"Madagascar",2003,416,580,1,2,2,1,1,2,1,10,0.159063183964791,0.172774306036538
"Madagascar",2004,416,580,1,2,2,0,1,2,1,9,0.045956174959386,0.172333143307716
"Madagascar",2005,416,580,1,2,2,0,1,0,1,7,-0.023310258016561,0.175492081612495
"Madagascar",2006,416,580,1,2,1,1,2,1,1,9,0.00419663035946842,0.173080422249857
"Madagascar",2007,416,580,2,2,2,2,1,1,1,11,0.0206476968457862,0.17432623449149
"Madagascar",2008,416,580,1,2,2,1,1,1,1,9,-0.167285784153545,0.173773719381841
"Madagascar",2009,416,580,0,1,2,0,0,1,1,5,-0.446180546615914,0.182963082787331
"Madagascar",2010,416,580,0,1,2,0,0,0,1,4,-0.577840659277306,0.2100973687764
"Malawi",1981,419,553,0,2,1,0,1,2,1,7,-0.666353953186512,0.204192602358968
"Malawi",1982,419,553,0,2,1,0,0,2,0,5,-0.758630079300879,0.185655969340042
"Malawi",1983,419,553,0,1,1,1,0,2,0,5,-0.787867261200997,0.180179507418711
"Malawi",1984,419,553,0,2,1,0,1,1,0,5,-0.820542209541131,0.176942256284602
"Malawi",1985,419,553,0,1,0,1,0,1,0,3,-0.888476936856494,0.177674874446032
"Malawi",1986,419,553,0,1,1,1,0,1,0,4,-0.88313649259328,0.17605862931241
"Malawi",1987,419,553,0,1,1,0,1,1,1,5,-0.883276859084105,0.178536457561313
"Malawi",1988,419,553,0,1,1,1,0,0,0,3,-0.957679200823675,0.181584897081554
"Malawi",1989,419,553,0,0,0,1,0,0,0,1,-1.02042415952055,0.187012824358708
"Malawi",1990,419,553,0,0,0,0,1,0,1,2,-0.955162812643304,0.184581941439818
"Malawi",1991,419,553,0,0,0,1,1,0,1,3,-0.811494248921874,0.180352234807139
"Malawi",1992,419,553,0,0,0,1,1,0,1,3,-0.634636762971561,0.1758235993599
"Malawi",1993,419,553,1,1,1,1,0,2,1,7,-0.354144520976815,0.170564166644061
"Malawi",1994,419,553,2,1,1,1,1,2,1,9,-0.0625987907132284,0.173091301114202
"Malawi",1995,419,553,2,2,2,1,1,2,1,11,0.178464437922058,0.176500047091567
"Malawi",1996,419,553,2,2,2,1,1,2,2,12,0.315274508149293,0.176571728090891
"Malawi",1997,419,553,2,2,2,1,1,2,1,11,0.358028275155737,0.176126289532489
"Malawi",1998,419,553,2,2,2,1,1,2,1,11,0.366830470632908,0.176999162484814
"Malawi",1999,419,553,2,2,2,1,1,2,1,11,0.34865660002231,0.177046110938163
"Malawi",2000,419,553,1,2,2,1,1,2,1,10,0.295358019074617,0.175630240494289
"Malawi",2001,419,553,2,2,2,1,1,2,1,11,0.313500225260145,0.175793017383544
"Malawi",2002,419,553,1,2,2,1,2,2,1,11,0.280385254007133,0.174445389286386
"Malawi",2003,419,553,1,2,2,1,1,2,1,10,0.213149677750521,0.172782025184097
"Malawi",2004,419,553,1,2,2,1,1,2,1,10,0.176853765659187,0.171451542037199
"Malawi",2005,419,553,1,2,2,1,1,2,1,10,0.158015811418661,0.170333376543181
"Malawi",2006,419,553,1,2,2,1,1,2,1,10,0.143298963513221,0.172080849158641
"Malawi",2007,419,553,1,2,2,1,1,2,1,10,0.132365247004702,0.173485024084348
"Malawi",2008,419,553,0,2,2,1,0,2,1,8,0.118519750745995,0.183495137451429
"Malawi",2009,419,553,2,2,2,1,1,2,1,11,0.247408837855028,0.188531937312582
"Malawi",2010,419,553,2,2,2,1,1,2,1,11,0.302414723575772,0.212557033263956
"Malaysia",1981,422,820,0,2,1,1,1,2,1,8,-0.321773571534901,0.204006917698383
"Malaysia",1982,422,820,0,2,1,0,2,1,1,7,-0.340619535781222,0.186148491876092
"Malaysia",1983,422,820,0,2,1,1,2,2,1,9,-0.310578659825524,0.178534317143438
"Malaysia",1984,422,820,0,2,1,0,1,1,1,6,-0.363377186728057,0.17382568405131
"Malaysia",1985,422,820,0,2,1,1,2,1,2,9,-0.30232710299398,0.178298901146753
"Malaysia",1986,422,820,0,2,1,0,2,1,2,8,-0.30879586061322,0.179468684626791
"Malaysia",1987,422,820,0,2,1,1,1,0,1,6,-0.293634360139451,0.173714159109851
"Malaysia",1988,422,820,1,2,1,1,2,1,1,9,-0.191749152311066,0.172107570125932
"Malaysia",1989,422,820,1,2,1,1,2,1,1,9,-0.190708403564222,0.170355903279603
"Malaysia",1990,422,820,1,2,1,0,1,1,1,7,-0.286812166422209,0.167468948685948
"Malaysia",1991,422,820,1,1,1,1,1,1,1,7,-0.34902465355775,0.166720199828712
"Malaysia",1992,422,820,0,1,1,1,1,1,1,6,-0.444872900637082,0.168123693407918
"Malaysia",1993,422,820,1,1,1,0,1,1,1,6,-0.502642047329396,0.166606650085784
"Malaysia",1994,422,820,0,1,1,0,1,0,1,4,-0.578045905655351,0.169360309922962
"Malaysia",1995,422,820,1,1,1,1,1,0,1,6,-0.541918830967789,0.168098311876637
"Malaysia",1996,422,820,0,1,1,1,1,0,1,5,-0.595763231172258,0.169186148492262
"Malaysia",1997,422,820,0,1,1,1,1,0,0,4,-0.646034453096541,0.173191360370686
"Malaysia",1998,422,820,0,1,1,1,1,0,1,5,-0.650986363676293,0.172138529216625
"Malaysia",1999,422,820,0,1,1,1,1,0,0,4,-0.672957403254225,0.170418889138139
"Malaysia",2000,422,820,0,1,1,1,1,0,1,5,-0.667106008167265,0.17045580280631
"Malaysia",2001,422,820,0,1,1,1,1,0,1,5,-0.685740461327573,0.170936345780301
"Malaysia",2002,422,820,0,1,1,1,1,0,0,4,-0.74469937894019,0.173328966901656
"Malaysia",2003,422,820,0,1,1,0,1,0,0,3,-0.802045287401626,0.175371388199748
"Malaysia",2004,422,820,1,1,1,0,1,0,0,4,-0.791431547662375,0.175057487077559
"Malaysia",2005,422,820,0,1,1,0,1,0,0,3,-0.834938727580606,0.176344711862952
"Malaysia",2006,422,820,0,1,1,1,1,0,0,4,-0.821860636738472,0.17678425601988
"Malaysia",2007,422,820,1,1,1,0,1,0,0,4,-0.84547459572488,0.177938696737154
"Malaysia",2008,422,820,0,1,1,0,0,0,0,2,-0.947004469109429,0.183599635200803
"Malaysia",2009,422,820,0,2,1,0,1,0,0,4,-0.931886144846174,0.193502652202186
"Malaysia",2010,422,820,0,1,1,0,1,0,0,3,-0.943773080479691,0.218362196334626
"Maldives",1981,425,781,NA,2,2,NA,NA,0,NA,NA,-0.116080389405618,0.287200386321236
"Maldives",1982,425,781,NA,2,2,NA,NA,1,NA,NA,-0.140384875484538,0.257390751745718
"Maldives",1983,425,781,NA,1,2,NA,NA,1,NA,NA,-0.225547035419467,0.241477014703309
"Maldives",1984,425,781,NA,1,2,NA,NA,0,NA,NA,-0.317151084799472,0.237317546022402
"Maldives",1985,425,781,NA,1,1,NA,NA,0,NA,NA,-0.392137249098353,0.235259919251459
"Maldives",1986,425,781,NA,1,2,NA,NA,0,NA,NA,-0.379305210327247,0.234189943172447
"Maldives",1987,425,781,NA,1,2,NA,NA,0,NA,NA,-0.358082846918857,0.236122337103335
"Maldives",1988,425,781,NA,1,2,NA,NA,0,NA,NA,-0.32555850186346,0.234455726402402
"Maldives",1989,425,781,NA,1,2,NA,NA,0,NA,NA,-0.277376771725065,0.234634349069238
"Maldives",1990,425,781,NA,2,2,NA,NA,0,NA,NA,-0.210423519546687,0.234390624856324
"Maldives",1991,425,781,NA,1,2,NA,NA,0,NA,NA,-0.175697251830884,0.236148568209164
"Maldives",1992,425,781,NA,2,2,NA,NA,0,NA,NA,-0.107039068591277,0.236167558243036
"Maldives",1993,425,781,NA,2,2,NA,NA,0,NA,NA,-0.0619493461586624,0.238304606439332
"Maldives",1994,425,781,NA,2,2,NA,NA,0,NA,NA,-0.0321691321898124,0.239436555490753
"Maldives",1995,425,781,NA,2,2,NA,NA,0,NA,NA,-0.0152143912718272,0.238233419824205
"Maldives",1996,425,781,NA,2,2,NA,NA,0,NA,NA,-0.00956876073184581,0.23790048169254
"Maldives",1997,425,781,NA,2,2,NA,NA,0,NA,NA,-0.0150372519650605,0.236958133361671
"Maldives",1998,425,781,NA,2,2,NA,NA,0,NA,NA,-0.0309419711003212,0.23587528311298
"Maldives",1999,425,781,NA,2,2,NA,NA,0,NA,NA,-0.059005518434955,0.23059246993452
"Maldives",2000,425,781,NA,2,2,NA,NA,0,NA,NA,-0.105698263232226,0.218212012251489
"Maldives",2001,425,781,2,2,2,0,1,0,0,7,-0.172424435750027,0.198148901934885
"Maldives",2002,425,781,NA,2,2,NA,NA,0,NA,NA,-0.252466999596042,0.200112110606456
"Maldives",2003,425,781,0,2,2,0,1,0,0,5,-0.368439196414893,0.183144886415867
"Maldives",2004,425,781,1,2,2,0,1,0,0,6,-0.356033127911125,0.175209289070236
"Maldives",2005,425,781,1,2,2,0,1,0,0,6,-0.330214470531715,0.172990804233039
"Maldives",2006,425,781,1,2,2,1,1,0,0,7,-0.285947095702867,0.173403392430156
"Maldives",2007,425,781,1,2,2,0,1,0,0,6,-0.287459602196705,0.173701772854947
"Maldives",2008,425,781,1,2,2,1,0,0,0,6,-0.251414609173513,0.176476088062475
"Maldives",2009,425,781,1,2,2,1,1,0,1,8,-0.16053471467215,0.180657534589248
"Maldives",2010,425,781,1,2,2,1,1,0,1,8,-0.126592963416788,0.203281318922485
"Mali",1981,428,432,0,2,2,1,1,1,0,7,-0.45026451957556,0.200396515711185
"Mali",1982,428,432,1,1,2,0,1,1,1,7,-0.509519666511289,0.177776677594703
"Mali",1983,428,432,0,1,1,0,0,1,1,4,-0.669658014504843,0.173561556338129
"Mali",1984,428,432,0,1,2,0,1,0,0,4,-0.706611402358884,0.175893493007608
"Mali",1985,428,432,0,1,2,0,0,1,1,5,-0.703954546191073,0.175863355857056
"Mali",1986,428,432,0,1,2,0,0,1,2,6,-0.660744476894566,0.175475217245586
"Mali",1987,428,432,0,1,2,0,1,1,1,6,-0.592156048796775,0.174522075932093
"Mali",1988,428,432,0,1,2,0,0,0,2,5,-0.543394407878033,0.174880705671152
"Mali",1989,428,432,0,1,2,1,0,0,1,5,-0.378135747572818,0.175290595105937
"Mali",1990,428,432,1,1,2,1,1,1,0,7,-0.0934572684590646,0.172163238513178
"Mali",1991,428,432,2,1,2,2,2,1,2,12,0.255368172453013,0.1777103381215
"Mali",1992,428,432,2,1,2,2,2,2,1,12,0.405494143211915,0.179264276774639
"Mali",1993,428,432,1,1,2,1,2,2,1,10,0.410137567528973,0.178611607523442
"Mali",1994,428,432,2,1,2,1,2,2,1,11,0.492468946738404,0.180736329151586
"Mali",1995,428,432,2,1,2,1,2,2,1,11,0.557918479681903,0.184279860712696
"Mali",1996,428,432,2,1,2,2,2,2,1,12,0.625272739786262,0.186457901412685
"Mali",1997,428,432,1,1,2,2,2,2,1,11,0.622592895440208,0.190026393182738
"Mali",1998,428,432,1,1,2,2,2,2,2,12,0.678775655710082,0.192546947924579
"Mali",1999,428,432,2,1,2,2,2,2,1,12,0.757599078643709,0.196307172244763
"Mali",2000,428,432,2,1,2,2,2,2,2,13,0.803661509359792,0.197449697766126
"Mali",2001,428,432,2,1,2,2,2,2,1,12,0.769256363840481,0.195367940046505
"Mali",2002,428,432,2,1,2,2,2,2,1,12,0.707689116083676,0.191722300019038
"Mali",2003,428,432,2,1,2,2,1,2,1,11,0.604718830331254,0.187378766530188
"Mali",2004,428,432,2,1,2,2,1,2,1,11,0.533375205595256,0.184089439536781
